GeneralParams(name='runs/CIFAR10/8norm1mean',
              console=True,
              tensorboard=True,
              load=False,
              test=False,
              cuda=True,
              num_workers=4,
              gpu='1',
              visualize=False)
DatasetParams(dataset='CIFAR10', image_size=32)
TrainerParams(batch_size=128,
              optimizer='AdamW',
              lr=0.001,
              lr_morpho=1,
              weight_decay=0,
              max_epochs=400,
              scheduler='CosineAnnealingLR',
              amp=True)
ModelParams(model='ResNet8',
            morpho_type='infinity',
            expansion=8,
            morpho_init='normal',
            relu=False,
            conv_type='norm1',
            norm_type='mean')
Using cuda backend
=================================================================================================================================================
Layer (type:depth-idx)                        Kernel Shape              Input Shape               Output Shape              Param #
=================================================================================================================================================
ResNet                                        --                        [128, 3, 32, 32]          [128, 10]                 --
├─Conv2d: 1-1                                 [3, 3]                    [128, 3, 32, 32]          [128, 16, 32, 32]         432
├─BatchNorm2d: 1-2                            --                        [128, 16, 32, 32]         [128, 16, 32, 32]         32
├─Sequential: 1-3                             --                        [128, 16, 32, 32]         [128, 16, 32, 32]         --
│    └─InfinityBlock: 2-1                     --                        [128, 16, 32, 32]         [128, 16, 32, 32]         --
│    │    └─Conv1x1: 3-1                      --                        [128, 16, 32, 32]         [128, 16, 32, 32]         256
│    │    └─BatchNorm2d: 3-2                  --                        [128, 16, 32, 32]         [128, 16, 32, 32]         16
│    │    └─InfinityConv: 3-3                 3                         [128, 16, 32, 32]         [128, 16, 32, 32]         144
│    │    └─BatchNorm2d: 3-4                  --                        [128, 16, 32, 32]         [128, 16, 32, 32]         16
│    │    └─Identity: 3-5                     --                        [128, 16, 32, 32]         [128, 16, 32, 32]         --
├─Sequential: 1-4                             --                        [128, 16, 32, 32]         [128, 32, 16, 16]         --
│    └─InfinityBlock: 2-2                     --                        [128, 16, 32, 32]         [128, 32, 16, 16]         --
│    │    └─Conv1x1: 3-6                      --                        [128, 16, 32, 32]         [128, 32, 32, 32]         512
│    │    └─BatchNorm2d: 3-7                  --                        [128, 32, 32, 32]         [128, 32, 32, 32]         32
│    │    └─InfinityConv: 3-8                 3                         [128, 32, 32, 32]         [128, 32, 16, 16]         288
│    │    └─BatchNorm2d: 3-9                  --                        [128, 32, 16, 16]         [128, 32, 16, 16]         32
│    │    └─Conv1x1: 3-10                     --                        [128, 16, 32, 32]         [128, 32, 16, 16]         512
├─Sequential: 1-5                             --                        [128, 32, 16, 16]         [128, 64, 8, 8]           --
│    └─InfinityBlock: 2-3                     --                        [128, 32, 16, 16]         [128, 64, 8, 8]           --
│    │    └─Conv1x1: 3-11                     --                        [128, 32, 16, 16]         [128, 64, 16, 16]         2,048
│    │    └─BatchNorm2d: 3-12                 --                        [128, 64, 16, 16]         [128, 64, 16, 16]         64
│    │    └─InfinityConv: 3-13                3                         [128, 64, 16, 16]         [128, 64, 8, 8]           576
│    │    └─BatchNorm2d: 3-14                 --                        [128, 64, 8, 8]           [128, 64, 8, 8]           64
│    │    └─Conv1x1: 3-15                     --                        [128, 32, 16, 16]         [128, 64, 8, 8]           2,048
├─Linear: 1-6                                 --                        [128, 64]                 [128, 10]                 650
=================================================================================================================================================
Total params: 7,722
Trainable params: 7,722
Non-trainable params: 0
Total mult-adds (M): 258.07
=================================================================================================================================================
Input size (MB): 1.57
Forward/backward pass size (MB): 239.09
Params size (MB): 0.03
Estimated Total Size (MB): 240.69
=================================================================================================================================================| epoch   1 | time  3.78s | loss 2.0767 | train_acc 21.60 | val_acc 25.71 | lr 1.00e-03| best
| epoch 192 | time  3.37s | loss 1.1829 | train_acc 58.14 | val_acc 56.18 | lr 5.35e-04|
| epoch 193 | time  3.36s | loss 1.1808 | train_acc 58.25 | val_acc 57.26 | lr 5.31e-04|
| epoch 194 | time  3.37s | loss 1.1825 | train_acc 57.94 | val_acc 58.22 | lr 5.27e-04| best
| epoch 195 | time  3.36s | loss 1.1832 | train_acc 58.14 | val_acc 57.17 | lr 5.24e-04|
| epoch 196 | time  3.38s | loss 1.1818 | train_acc 58.23 | val_acc 56.51 | lr 5.20e-04|
| epoch 197 | time  3.36s | loss 1.1800 | train_acc 58.08 | val_acc 57.22 | lr 5.16e-04|
| epoch 198 | time  3.36s | loss 1.1818 | train_acc 58.18 | val_acc 56.33 | lr 5.12e-04|
| epoch 199 | time  3.37s | loss 1.1754 | train_acc 58.45 | val_acc 57.75 | lr 5.08e-04|
| epoch 200 | time  3.35s | loss 1.1776 | train_acc 58.49 | val_acc 57.43 | lr 5.04e-04|
| epoch 201 | time  3.38s | loss 1.1764 | train_acc 58.55 | val_acc 56.80 | lr 5.00e-04|
| epoch 202 | time  3.38s | loss 1.1774 | train_acc 58.35 | val_acc 56.76 | lr 4.96e-04|
| epoch 203 | time  3.36s | loss 1.1747 | train_acc 58.39 | val_acc 57.65 | lr 4.92e-04|
| epoch 204 | time  3.37s | loss 1.1788 | train_acc 58.23 | val_acc 56.40 | lr 4.88e-04|
| epoch 205 | time  3.37s | loss 1.1786 | train_acc 58.32 | val_acc 57.00 | lr 4.84e-04|
| epoch 206 | time  3.37s | loss 1.1727 | train_acc 58.80 | val_acc 56.80 | lr 4.80e-04|
| epoch 207 | time  3.36s | loss 1.1734 | train_acc 58.34 | val_acc 56.79 | lr 4.76e-04|
| epoch 208 | time  3.37s | loss 1.1737 | train_acc 58.51 | val_acc 56.85 | lr 4.73e-04|
| epoch 209 | time  3.35s | loss 1.1713 | train_acc 58.63 | val_acc 57.23 | lr 4.69e-04|
| epoch 210 | time  3.38s | loss 1.1680 | train_acc 58.59 | val_acc 57.56 | lr 4.65e-04|
| epoch 211 | time  3.38s | loss 1.1688 | train_acc 58.57 | val_acc 57.34 | lr 4.61e-04|
| epoch 212 | time  3.37s | loss 1.1719 | train_acc 58.68 | val_acc 57.34 | lr 4.57e-04|
| epoch 213 | time  3.37s | loss 1.1685 | train_acc 58.80 | val_acc 55.89 | lr 4.53e-04|
| epoch 214 | time  3.36s | loss 1.1661 | train_acc 58.73 | val_acc 57.16 | lr 4.49e-04|
| epoch 215 | time  3.37s | loss 1.1649 | train_acc 58.82 | val_acc 57.19 | lr 4.45e-04|
| epoch 216 | time  3.38s | loss 1.1641 | train_acc 58.89 | val_acc 55.93 | lr 4.41e-04|
| epoch 217 | time  3.37s | loss 1.1678 | train_acc 58.88 | val_acc 57.45 | lr 4.37e-04|
| epoch 218 | time  3.37s | loss 1.1650 | train_acc 58.77 | val_acc 56.88 | lr 4.33e-04|
| epoch 219 | time  3.35s | loss 1.1668 | train_acc 58.62 | val_acc 56.37 | lr 4.30e-04|
| epoch 220 | time  3.37s | loss 1.1623 | train_acc 58.85 | val_acc 57.41 | lr 4.26e-04|
| epoch 221 | time  3.38s | loss 1.1630 | train_acc 59.04 | val_acc 57.85 | lr 4.22e-04|
| epoch 222 | time  3.37s | loss 1.1614 | train_acc 59.04 | val_acc 58.12 | lr 4.18e-04|
| epoch 223 | time  3.38s | loss 1.1630 | train_acc 58.95 | val_acc 57.52 | lr 4.14e-04|
| epoch 224 | time  3.36s | loss 1.1612 | train_acc 58.89 | val_acc 56.83 | lr 4.10e-04|
| epoch 225 | time  3.36s | loss 1.1619 | train_acc 59.02 | val_acc 56.78 | lr 4.06e-04|
| epoch 226 | time  3.38s | loss 1.1587 | train_acc 58.99 | val_acc 57.78 | lr 4.02e-04|
| epoch 227 | time  3.36s | loss 1.1595 | train_acc 58.99 | val_acc 57.50 | lr 3.99e-04|
| epoch 228 | time  3.36s | loss 1.1594 | train_acc 58.95 | val_acc 56.86 | lr 3.95e-04|
| epoch 229 | time  3.36s | loss 1.1570 | train_acc 59.34 | val_acc 56.46 | lr 3.91e-04|
| epoch 230 | time  3.38s | loss 1.1572 | train_acc 59.19 | val_acc 58.34 | lr 3.87e-04| best
| epoch 231 | time  3.38s | loss 1.1549 | train_acc 59.28 | val_acc 58.83 | lr 3.83e-04| best
| epoch 232 | time  3.35s | loss 1.1577 | train_acc 58.75 | val_acc 58.39 | lr 3.79e-04|
| epoch 233 | time  3.35s | loss 1.1529 | train_acc 58.99 | val_acc 57.52 | lr 3.76e-04|
| epoch 234 | time  3.36s | loss 1.1551 | train_acc 59.19 | val_acc 57.88 | lr 3.72e-04|
| epoch 235 | time  3.37s | loss 1.1548 | train_acc 59.27 | val_acc 58.58 | lr 3.68e-04|
| epoch 236 | time  3.37s | loss 1.1522 | train_acc 59.25 | val_acc 57.89 | lr 3.64e-04|
| epoch 237 | time  3.37s | loss 1.1504 | train_acc 59.11 | val_acc 57.50 | lr 3.61e-04|
| epoch 238 | time  3.37s | loss 1.1548 | train_acc 59.31 | val_acc 58.36 | lr 3.57e-04|
| epoch 239 | time  3.36s | loss 1.1531 | train_acc 59.30 | val_acc 58.31 | lr 3.53e-04|
| epoch 240 | time  3.38s | loss 1.1543 | train_acc 59.28 | val_acc 58.70 | lr 3.49e-04|
| epoch 241 | time  3.36s | loss 1.1485 | train_acc 59.72 | val_acc 59.06 | lr 3.45e-04| best
| epoch 242 | time  3.35s | loss 1.1487 | train_acc 59.65 | val_acc 58.44 | lr 3.42e-04|
| epoch 243 | time  3.37s | loss 1.1473 | train_acc 59.40 | val_acc 59.29 | lr 3.38e-04| best
| epoch 244 | time  3.36s | loss 1.1492 | train_acc 59.62 | val_acc 58.28 | lr 3.34e-04|
| epoch 245 | time  3.36s | loss 1.1503 | train_acc 59.35 | val_acc 58.73 | lr 3.31e-04|
| epoch 246 | time  3.39s | loss 1.1467 | train_acc 59.39 | val_acc 58.20 | lr 3.27e-04|
| epoch 247 | time  3.38s | loss 1.1478 | train_acc 59.80 | val_acc 59.11 | lr 3.23e-04|
| epoch 248 | time  3.37s | loss 1.1477 | train_acc 59.39 | val_acc 59.22 | lr 3.20e-04|
| epoch 249 | time  3.36s | loss 1.1467 | train_acc 59.46 | val_acc 59.40 | lr 3.16e-04| best
| epoch 250 | time  3.37s | loss 1.1468 | train_acc 59.61 | val_acc 58.19 | lr 3.12e-04|
| epoch 251 | time  3.38s | loss 1.1465 | train_acc 59.60 | val_acc 58.53 | lr 3.09e-04|
| epoch 252 | time  3.37s | loss 1.1433 | train_acc 59.64 | val_acc 58.85 | lr 3.05e-04|
| epoch 253 | time  3.36s | loss 1.1434 | train_acc 59.64 | val_acc 58.53 | lr 3.01e-04|
| epoch 254 | time  3.38s | loss 1.1419 | train_acc 59.64 | val_acc 59.39 | lr 2.98e-04|
| epoch 255 | time  3.36s | loss 1.1412 | train_acc 59.88 | val_acc 58.69 | lr 2.94e-04|
| epoch 256 | time  3.36s | loss 1.1395 | train_acc 59.83 | val_acc 57.66 | lr 2.91e-04|
| epoch 257 | time  3.35s | loss 1.1443 | train_acc 59.53 | val_acc 58.20 | lr 2.87e-04|
| epoch 258 | time  3.37s | loss 1.1411 | train_acc 59.58 | val_acc 59.08 | lr 2.84e-04|
| epoch 259 | time  3.37s | loss 1.1414 | train_acc 59.93 | val_acc 58.90 | lr 2.80e-04|
| epoch 260 | time  3.38s | loss 1.1408 | train_acc 59.80 | val_acc 58.66 | lr 2.77e-04|
| epoch 261 | time  3.36s | loss 1.1380 | train_acc 59.91 | val_acc 58.26 | lr 2.73e-04|
| epoch 262 | time  3.38s | loss 1.1396 | train_acc 59.67 | val_acc 58.93 | lr 2.70e-04|
| epoch 263 | time  3.36s | loss 1.1385 | train_acc 59.94 | val_acc 58.68 | lr 2.66e-04|
| epoch 264 | time  3.36s | loss 1.1391 | train_acc 59.84 | val_acc 58.63 | lr 2.63e-04|
| epoch 265 | time  3.36s | loss 1.1345 | train_acc 60.06 | val_acc 59.43 | lr 2.59e-04| best
| epoch 266 | time  3.37s | loss 1.1397 | train_acc 60.04 | val_acc 58.47 | lr 2.56e-04|
| epoch 267 | time  3.37s | loss 1.1374 | train_acc 60.04 | val_acc 58.67 | lr 2.52e-04|
| epoch 268 | time  3.39s | loss 1.1371 | train_acc 59.96 | val_acc 58.40 | lr 2.49e-04|
| epoch 269 | time  3.36s | loss 1.1358 | train_acc 59.69 | val_acc 58.34 | lr 2.45e-04|
| epoch 270 | time  3.39s | loss 1.1360 | train_acc 59.95 | val_acc 58.10 | lr 2.42e-04|
| epoch 271 | time  3.37s | loss 1.1318 | train_acc 59.97 | val_acc 59.11 | lr 2.39e-04|
| epoch 272 | time  3.37s | loss 1.1351 | train_acc 60.23 | val_acc 58.74 | lr 2.35e-04|
| epoch 273 | time  3.36s | loss 1.1336 | train_acc 60.14 | val_acc 57.91 | lr 2.32e-04|
| epoch 274 | time  3.37s | loss 1.1326 | train_acc 60.08 | val_acc 59.18 | lr 2.29e-04|
| epoch 275 | time  3.37s | loss 1.1326 | train_acc 60.10 | val_acc 59.05 | lr 2.25e-04|
| epoch 276 | time  3.39s | loss 1.1337 | train_acc 60.00 | val_acc 59.23 | lr 2.22e-04|
| epoch 277 | time  3.39s | loss 1.1296 | train_acc 60.30 | val_acc 58.93 | lr 2.19e-04|
| epoch 278 | time  3.36s | loss 1.1305 | train_acc 60.20 | val_acc 58.89 | lr 2.16e-04|
| epoch 279 | time  3.36s | loss 1.1324 | train_acc 60.00 | val_acc 58.97 | lr 2.12e-04|
| epoch 280 | time  3.35s | loss 1.1303 | train_acc 60.19 | val_acc 57.85 | lr 2.09e-04|
| epoch 281 | time  3.38s | loss 1.1308 | train_acc 60.37 | val_acc 59.52 | lr 2.06e-04| best
| epoch 282 | time  3.36s | loss 1.1318 | train_acc 60.05 | val_acc 59.49 | lr 2.03e-04|
| epoch 283 | time  3.36s | loss 1.1260 | train_acc 60.39 | val_acc 59.48 | lr 2.00e-04|
| epoch 284 | time  3.35s | loss 1.1297 | train_acc 60.31 | val_acc 58.82 | lr 1.97e-04|
| epoch 285 | time  3.40s | loss 1.1285 | train_acc 60.41 | val_acc 59.02 | lr 1.94e-04|
| epoch 286 | time  3.36s | loss 1.1277 | train_acc 60.24 | val_acc 58.18 | lr 1.90e-04|
| epoch 287 | time  3.39s | loss 1.1274 | train_acc 60.25 | val_acc 59.71 | lr 1.87e-04| best
| epoch 288 | time  3.36s | loss 1.1245 | train_acc 60.42 | val_acc 59.65 | lr 1.84e-04|
| epoch 289 | time  3.36s | loss 1.1289 | train_acc 60.29 | val_acc 59.54 | lr 1.81e-04|
| epoch 290 | time  3.37s | loss 1.1245 | train_acc 60.59 | val_acc 60.16 | lr 1.78e-04| best
| epoch 291 | time  3.37s | loss 1.1264 | train_acc 60.21 | val_acc 59.84 | lr 1.75e-04|
| epoch 292 | time  3.37s | loss 1.1247 | train_acc 60.30 | val_acc 59.57 | lr 1.72e-04|
| epoch 293 | time  3.37s | loss 1.1241 | train_acc 60.49 | val_acc 59.86 | lr 1.69e-04|
| epoch 294 | time  3.35s | loss 1.1245 | train_acc 60.26 | val_acc 59.32 | lr 1.66e-04|
| epoch 295 | time  3.37s | loss 1.1249 | train_acc 60.48 | val_acc 59.46 | lr 1.63e-04|
| epoch 296 | time  3.36s | loss 1.1222 | train_acc 60.71 | val_acc 59.60 | lr 1.61e-04|
| epoch 297 | time  3.38s | loss 1.1238 | train_acc 60.53 | val_acc 59.30 | lr 1.58e-04|
| epoch 298 | time  3.38s | loss 1.1246 | train_acc 60.54 | val_acc 58.61 | lr 1.55e-04|
| epoch 299 | time  3.37s | loss 1.1215 | train_acc 60.40 | val_acc 59.18 | lr 1.52e-04|
| epoch 300 | time  3.37s | loss 1.1227 | train_acc 60.35 | val_acc 59.75 | lr 1.49e-04|
| epoch 301 | time  3.38s | loss 1.1214 | train_acc 60.46 | val_acc 59.74 | lr 1.46e-04|
| epoch 302 | time  3.36s | loss 1.1213 | train_acc 60.55 | val_acc 59.66 | lr 1.44e-04|
| epoch 303 | time  3.37s | loss 1.1208 | train_acc 60.52 | val_acc 59.84 | lr 1.41e-04|
| epoch 304 | time  3.37s | loss 1.1202 | train_acc 60.58 | val_acc 59.64 | lr 1.38e-04|
| epoch 305 | time  3.37s | loss 1.1211 | train_acc 60.58 | val_acc 60.27 | lr 1.36e-04| best
| epoch 306 | time  3.37s | loss 1.1198 | train_acc 60.56 | val_acc 60.08 | lr 1.33e-04|
| epoch 307 | time  3.37s | loss 1.1165 | train_acc 60.71 | val_acc 59.38 | lr 1.30e-04|
| epoch 308 | time  3.35s | loss 1.1203 | train_acc 60.55 | val_acc 60.15 | lr 1.28e-04|
| epoch 309 | time  3.37s | loss 1.1173 | train_acc 60.88 | val_acc 60.52 | lr 1.25e-04| best
| epoch 310 | time  3.37s | loss 1.1221 | train_acc 60.60 | val_acc 59.58 | lr 1.22e-04|
| epoch 311 | time  3.37s | loss 1.1196 | train_acc 60.56 | val_acc 60.10 | lr 1.20e-04|
| epoch 312 | time  3.37s | loss 1.1185 | train_acc 60.52 | val_acc 59.71 | lr 1.17e-04|
| epoch 313 | time  3.37s | loss 1.1176 | train_acc 60.73 | val_acc 60.03 | lr 1.15e-04|
| epoch 314 | time  3.36s | loss 1.1174 | train_acc 60.66 | val_acc 59.18 | lr 1.12e-04|
| epoch 315 | time  3.38s | loss 1.1183 | train_acc 60.72 | val_acc 59.84 | lr 1.10e-04|
| epoch 316 | time  3.38s | loss 1.1143 | train_acc 60.77 | val_acc 59.58 | lr 1.07e-04|
| epoch 317 | time  3.35s | loss 1.1150 | train_acc 60.85 | val_acc 60.40 | lr 1.05e-04|
| epoch 318 | time  3.35s | loss 1.1150 | train_acc 60.80 | val_acc 60.06 | lr 1.03e-04|
| epoch 319 | time  3.36s | loss 1.1133 | train_acc 60.93 | val_acc 60.04 | lr 1.00e-04|
| epoch 320 | time  3.35s | loss 1.1163 | train_acc 60.69 | val_acc 60.08 | lr 9.78e-05|
| epoch 321 | time  3.36s | loss 1.1146 | train_acc 60.82 | val_acc 59.91 | lr 9.55e-05|
| epoch 322 | time  3.38s | loss 1.1166 | train_acc 60.65 | val_acc 60.02 | lr 9.32e-05|
| epoch 323 | time  3.36s | loss 1.1137 | train_acc 60.73 | val_acc 59.80 | lr 9.09e-05|
| epoch 324 | time  3.37s | loss 1.1134 | train_acc 61.06 | val_acc 60.38 | lr 8.87e-05|
| epoch 325 | time  3.37s | loss 1.1149 | train_acc 60.99 | val_acc 59.94 | lr 8.65e-05|
| epoch 326 | time  3.36s | loss 1.1096 | train_acc 60.98 | val_acc 60.13 | lr 8.43e-05|
| epoch 327 | time  3.36s | loss 1.1116 | train_acc 60.94 | val_acc 60.24 | lr 8.21e-05|
| epoch 328 | time  3.37s | loss 1.1138 | train_acc 60.86 | val_acc 59.89 | lr 8.00e-05|
| epoch 329 | time  3.36s | loss 1.1143 | train_acc 60.87 | val_acc 60.10 | lr 7.78e-05|
| epoch 330 | time  3.37s | loss 1.1126 | train_acc 60.55 | val_acc 60.00 | lr 7.57e-05|
| epoch 331 | time  3.37s | loss 1.1110 | train_acc 60.95 | val_acc 60.15 | lr 7.37e-05|
| epoch 332 | time  3.35s | loss 1.1130 | train_acc 60.69 | val_acc 60.14 | lr 7.16e-05|
| epoch 333 | time  3.38s | loss 1.1165 | train_acc 60.86 | val_acc 59.68 | lr 6.96e-05|
| epoch 334 | time  3.38s | loss 1.1125 | train_acc 60.91 | val_acc 60.48 | lr 6.76e-05|
| epoch 335 | time  3.36s | loss 1.1106 | train_acc 61.04 | val_acc 59.86 | lr 6.57e-05|
| epoch 336 | time  3.36s | loss 1.1127 | train_acc 60.79 | val_acc 59.96 | lr 6.38e-05|
| epoch 337 | time  3.36s | loss 1.1119 | train_acc 60.89 | val_acc 60.28 | lr 6.18e-05|
| epoch 338 | time  3.37s | loss 1.1134 | train_acc 60.88 | val_acc 59.90 | lr 6.00e-05|
| epoch 339 | time  3.35s | loss 1.1092 | train_acc 61.04 | val_acc 59.88 | lr 5.81e-05|
| epoch 340 | time  3.37s | loss 1.1130 | train_acc 60.96 | val_acc 60.21 | lr 5.63e-05|
| epoch 341 | time  3.39s | loss 1.1100 | train_acc 61.01 | val_acc 59.76 | lr 5.45e-05|
| epoch 342 | time  3.35s | loss 1.1127 | train_acc 60.89 | val_acc 60.27 | lr 5.27e-05|
| epoch 343 | time  3.38s | loss 1.1082 | train_acc 61.14 | val_acc 60.20 | lr 5.10e-05|
| epoch 344 | time  3.37s | loss 1.1105 | train_acc 61.04 | val_acc 60.24 | lr 4.93e-05|
| epoch 345 | time  3.35s | loss 1.1102 | train_acc 60.87 | val_acc 60.27 | lr 4.76e-05|
| epoch 346 | time  3.35s | loss 1.1087 | train_acc 61.12 | val_acc 60.62 | lr 4.59e-05| best
| epoch 347 | time  3.36s | loss 1.1119 | train_acc 61.07 | val_acc 59.97 | lr 4.43e-05|
| epoch 348 | time  3.37s | loss 1.1093 | train_acc 60.89 | val_acc 60.08 | lr 4.27e-05|
| epoch 349 | time  3.36s | loss 1.1073 | train_acc 61.16 | val_acc 60.30 | lr 4.11e-05|
| epoch 350 | time  3.36s | loss 1.1095 | train_acc 60.99 | val_acc 60.15 | lr 3.96e-05|
| epoch 351 | time  3.36s | loss 1.1109 | train_acc 60.84 | val_acc 60.23 | lr 3.81e-05|
| epoch 352 | time  3.37s | loss 1.1072 | train_acc 61.34 | val_acc 60.25 | lr 3.66e-05|
| epoch 353 | time  3.36s | loss 1.1109 | train_acc 60.75 | val_acc 60.19 | lr 3.51e-05|
| epoch 354 | time  3.37s | loss 1.1083 | train_acc 60.93 | val_acc 60.65 | lr 3.37e-05| best
| epoch 355 | time  3.37s | loss 1.1086 | train_acc 60.86 | val_acc 60.41 | lr 3.23e-05|
| epoch 356 | time  3.37s | loss 1.1089 | train_acc 61.15 | val_acc 60.25 | lr 3.09e-05|
| epoch 357 | time  3.36s | loss 1.1079 | train_acc 61.11 | val_acc 60.37 | lr 2.96e-05|
| epoch 358 | time  3.38s | loss 1.1085 | train_acc 61.08 | val_acc 60.36 | lr 2.82e-05|
| epoch 359 | time  3.35s | loss 1.1060 | train_acc 61.14 | val_acc 60.18 | lr 2.70e-05|
| epoch 360 | time  3.37s | loss 1.1071 | train_acc 61.01 | val_acc 60.27 | lr 2.57e-05|
| epoch 361 | time  3.37s | loss 1.1109 | train_acc 60.89 | val_acc 60.09 | lr 2.45e-05|
| epoch 362 | time  3.36s | loss 1.1067 | train_acc 60.96 | val_acc 60.34 | lr 2.33e-05|
| epoch 363 | time  3.37s | loss 1.1059 | train_acc 61.10 | val_acc 60.07 | lr 2.21e-05|
| epoch 364 | time  3.38s | loss 1.1037 | train_acc 61.13 | val_acc 60.12 | lr 2.10e-05|
| epoch 365 | time  3.36s | loss 1.1066 | train_acc 60.94 | val_acc 60.25 | lr 1.99e-05|
| epoch 366 | time  3.36s | loss 1.1066 | train_acc 61.31 | val_acc 60.12 | lr 1.88e-05|
| epoch 367 | time  3.36s | loss 1.1095 | train_acc 61.16 | val_acc 60.26 | lr 1.77e-05|
| epoch 368 | time  3.39s | loss 1.1082 | train_acc 61.00 | val_acc 59.95 | lr 1.67e-05|
| epoch 369 | time  3.37s | loss 1.1067 | train_acc 61.20 | val_acc 60.27 | lr 1.57e-05|
| epoch 370 | time  3.36s | loss 1.1060 | train_acc 61.12 | val_acc 60.34 | lr 1.47e-05|
| epoch 371 | time  3.36s | loss 1.1069 | train_acc 61.17 | val_acc 60.31 | lr 1.38e-05|
| epoch 372 | time  3.37s | loss 1.1053 | train_acc 61.29 | val_acc 60.36 | lr 1.29e-05|
| epoch 373 | time  3.36s | loss 1.1060 | train_acc 61.16 | val_acc 60.34 | lr 1.20e-05|
| epoch 374 | time  3.35s | loss 1.1078 | train_acc 61.09 | val_acc 60.20 | lr 1.12e-05|
| epoch 375 | time  3.37s | loss 1.1099 | train_acc 61.06 | val_acc 60.27 | lr 1.04e-05|
| epoch 376 | time  3.37s | loss 1.1065 | train_acc 61.07 | val_acc 60.21 | lr 9.61e-06|
| epoch 377 | time  3.36s | loss 1.1063 | train_acc 61.09 | val_acc 60.16 | lr 8.86e-06|
| epoch 378 | time  3.37s | loss 1.1063 | train_acc 61.13 | val_acc 60.29 | lr 8.14e-06|
| epoch 379 | time  3.38s | loss 1.1061 | train_acc 61.07 | val_acc 60.19 | lr 7.45e-06|
| epoch 380 | time  3.39s | loss 1.1067 | train_acc 61.17 | val_acc 60.29 | lr 6.79e-06|
| epoch 381 | time  3.38s | loss 1.1026 | train_acc 61.28 | val_acc 60.21 | lr 6.16e-06|
| epoch 382 | time  3.36s | loss 1.1058 | train_acc 61.15 | val_acc 60.35 | lr 5.56e-06|
| epoch 383 | time  3.38s | loss 1.1058 | train_acc 61.20 | val_acc 60.08 | lr 4.99e-06|
| epoch 384 | time  3.38s | loss 1.1077 | train_acc 60.92 | val_acc 60.35 | lr 4.45e-06|
| epoch 385 | time  3.37s | loss 1.1012 | train_acc 61.28 | val_acc 60.20 | lr 3.94e-06|
| epoch 386 | time  3.36s | loss 1.1054 | train_acc 61.26 | val_acc 60.32 | lr 3.47e-06|
| epoch 387 | time  3.38s | loss 1.1055 | train_acc 61.00 | val_acc 60.35 | lr 3.02e-06|
| epoch 388 | time  3.36s | loss 1.1044 | train_acc 61.28 | val_acc 60.28 | lr 2.60e-06|
| epoch 389 | time  3.36s | loss 1.1050 | train_acc 61.17 | val_acc 60.40 | lr 2.22e-06|
| epoch 390 | time  3.36s | loss 1.1062 | train_acc 61.22 | val_acc 60.40 | lr 1.86e-06|
| epoch 391 | time  3.38s | loss 1.1059 | train_acc 61.19 | val_acc 60.30 | lr 1.54e-06|
| epoch 392 | time  3.35s | loss 1.1044 | train_acc 61.34 | val_acc 60.11 | lr 1.25e-06|
| epoch 393 | time  3.37s | loss 1.1045 | train_acc 61.24 | val_acc 60.27 | lr 9.87e-07|
| epoch 394 | time  3.38s | loss 1.1053 | train_acc 61.11 | val_acc 60.17 | lr 7.55e-07|
| epoch 395 | time  3.38s | loss 1.1017 | train_acc 61.26 | val_acc 60.28 | lr 5.55e-07|
| epoch 396 | time  3.39s | loss 1.1073 | train_acc 60.87 | val_acc 60.27 | lr 3.85e-07|
| epoch 397 | time  3.36s | loss 1.1094 | train_acc 61.03 | val_acc 60.34 | lr 2.47e-07|
| epoch 398 | time  3.37s | loss 1.1000 | train_acc 61.31 | val_acc 60.07 | lr 1.39e-07|
| epoch 399 | time  3.37s | loss 1.1042 | train_acc 61.14 | val_acc 60.41 | lr 6.17e-08|
| epoch 400 | time  3.38s | loss 1.1080 | train_acc 61.08 | val_acc 60.36 | lr 1.54e-08|
